ID,URI,DESC_CLASIFICACION,COD_BARRIO,BARRIO,COD_DISTRITO,DISTRITO,ESTADO,COORD_GIS_X,COORD_GIS_Y,SISTEMA_COORD,LATITUD,LONGITUD,TIPO_VIA,NOM_VIA,NUM_VIA,COD_POSTAL,DIRECCION_AUX,NDP,FECHA_INSTALACION,CODIGO_INTERNO,CONTRATO_COD,MODELO
9263530,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/9263530,APARCABICICLETAS,181,CASCO HISTORICO DE VALLECAS,18,VILLA DE VALLECAS,OPERATIVO,447158.09,4468322.56,ETRS89,40.36379973,-3.62236325,CALLE,VILLAMATA,24,28051,DESCONOCIDO,31061566,2023-06-07T00:00:00Z,DESCONOCIDO,MU21,MU-51
9263543,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/9263543,APARCABICICLETAS,54,HISPANOAMERICA,5,CHAMARTIN,OPERATIVO,443305.13,4478815.88,ETRS89,40.45807622,-3.66867495,CALLE,COLOMBIA,54,28016,DESCONOCIDO,31049115,DESCONOCIDO,DESCONOCIDO,MU21,MU-51
9263545,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/9263545,APARCABICICLETAS,54,HISPANOAMERICA,5,CHAMARTIN,OPERATIVO,443306.93,4478819.08,ETRS89,40.45810517,-3.66865401,CALLE,COLOMBIA,54,28016,DESCONOCIDO,31049115,DESCONOCIDO,DESCONOCIDO,MU21,MU-51
9263553,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/9263553,APARCABICICLETAS,51,EL VISO,5,CHAMARTIN,OPERATIVO,441994.94,4477176.79,ETRS89,40.44322013,-3.68397694,CALLE,JUAN DE LA CIERVA,5,28006,DESCONOCIDO,31050250,DESCONOCIDO,DESCONOCIDO,MU21,MU-51
9263559,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/9263559,APARCABICICLETAS,51,EL VISO,5,CHAMARTIN,OPERATIVO,442073.92,4477157.87,ETRS89,40.44305519,-3.68304397,CALLE,VELAZQUEZ,145,28002,DESCONOCIDO,11021771,DESCONOCIDO,DESCONOCIDO,MU21,MU-51
9263562,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/9263562,APARCABICICLETAS,51,EL VISO,5,CHAMARTIN,OPERATIVO,442115.08,4477107.15,ETRS89,40.44260115,-3.68255404,CALLE,JOAQUIN COSTA,45,28002,DESCONOCIDO,11021761,DESCONOCIDO,DESCONOCIDO,MU21,MU-51
9263570,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/9263570,APARCABICICLETAS,104,ALUCHE,10,LATINA,OPERATIVO,434959.83,4472123.31,ETRS89,40.39717611,-3.76640921,CALLE,GRANJA DE TORREHERMOSA,1,28024,DESCONOCIDO,31037451,2023-06-05T00:00:00Z,DESCONOCIDO,MU21,DESCONOCIDO
9263571,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/9263571,APARCABICICLETAS,104,ALUCHE,10,LATINA,OPERATIVO,434957.45,4472121.2,ETRS89,40.39715692,-3.76643704,CALLE,GRANJA DE TORREHERMOSA,1,28024,DESCONOCIDO,31037451,2023-06-05T00:00:00Z,DESCONOCIDO,MU21,DESCONOCIDO
9263576,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/9263576,APARCABICICLETAS,183,ENSANCHE DE VALLECAS,18,VILLA DE VALLECAS,OPERATIVO,446865.94,4469201.78,ETRS89,40.37170179,-3.62587721,CALLE,NAVAMURES,10,28031,DESCONOCIDO,31044544,2023-06-07T00:00:00Z,DESCONOCIDO,MU21,MU-51
9263583,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/9263583,APARCABICICLETAS,14,JUSTICIA,1,CENTRO,OPERATIVO,440775.36,4475107.96,ETRS89,40.42449719,-3.69816404,CALLE,HORTALEZA,92,28004,DESCONOCIDO,11004849,2023-05-12T00:00:00Z,DESCONOCIDO,MU21,MU-51
9263592,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/9263592,APARCABICICLETAS,181,CASCO HISTORICO DE VALLECAS,18,VILLA DE VALLECAS,OPERATIVO,446629.34,4468257.43,ETRS89,40.36317932,-3.62858497,CAMINO,SANTÍSIMO,25,28051,DESCONOCIDO,31061566,2023-06-07T00:00:00Z,DESCONOCIDO,MU21,MU-51
9263599,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/9263599,APARCABICICLETAS,92,ARGÜELLES,9,MONCLOA - ARAVACA,OPERATIVO,438946.2,4476258.77,ETRS89,40.43473195,-3.71983586,PASEO,MORET,1,28008,DESCONOCIDO,31012974,2023-06-05T00:00:00Z,DESCONOCIDO,MU21,MU-51
9263602,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/9263602,APARCABICICLETAS,51,EL VISO,5,CHAMARTIN,OPERATIVO,442376.21,4476774.56,ETRS89,40.43962316,-3.67944494,CALLE,FRANCISCO SILVELA,110,28002,DESCONOCIDO,11021886,DESCONOCIDO,DESCONOCIDO,MU21,MU-51
9263628,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/9263628,APARCABICICLETAS,166,VALDEFUENTES,16,HORTALEZA,OPERATIVO,448197.16,4482718.35,ETRS89,40.49355115,-3.61129902,CALLE,JORDI SOLE TURA,2,28055,DESCONOCIDO,31055118,2023-06-07T00:00:00Z,DESCONOCIDO,MU21,MU-51
9263665,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/9263665,APARCABICICLETAS,13,CORTES,1,CENTRO,OPERATIVO,440935.89,4474388.59,ETRS89,40.41802817,-3.69620497,CALLE,MARQUES DE CASA RIERA,4,28014,DESCONOCIDO,11004071,DESCONOCIDO,DESCONOCIDO,MU21,MU-51
9263810,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/9263810,APARCABICICLETAS,51,EL VISO,5,CHAMARTIN,OPERATIVO,442420.49,4476919.42,ETRS89,40.44093119,-3.678936,CALLE,PRINCIPE DE VERGARA,119,28002,DESCONOCIDO,11021882,DESCONOCIDO,DESCONOCIDO,MU21,MU-51
9263819,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/9263819,APARCABICICLETAS,97,ARAVACA,9,MONCLOA - ARAVACA,OPERATIVO,433555.57,4477869.98,ETRS89,40.44883298,-3.78355551,CALLE,ROSAS DE ARAVACA,45,28023,DESCONOCIDO,31019275,2023-06-05T00:00:00Z,DESCONOCIDO,MU21,H-2
9263823,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/9263823,APARCABICICLETAS,52,PROSPERIDAD,5,CHAMARTIN,OPERATIVO,442427.01,4476730.32,ETRS89,40.43922814,-3.67884199,CALLE,PRINCIPE DE VERGARA,108,28002,DESCONOCIDO,11021940,DESCONOCIDO,DESCONOCIDO,MU21,MU-51
9263827,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/9263827,APARCABICICLETAS,97,ARAVACA,9,MONCLOA - ARAVACA,OPERATIVO,433557.03,4477870.51,ETRS89,40.44883787,-3.78353835,CALLE,ROSAS DE ARAVACA,45,28023,DESCONOCIDO,31019275,2023-06-05T00:00:00Z,DESCONOCIDO,MU21,H-2
9263829,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/9263829,APARCABICICLETAS,97,ARAVACA,9,MONCLOA - ARAVACA,OPERATIVO,433555.97,4477871.7,ETRS89,40.44884851,-3.78355098,CALLE,ROSAS DE ARAVACA,45,28023,DESCONOCIDO,31019275,2023-06-05T00:00:00Z,DESCONOCIDO,MU21,H-2
9263999,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/9263999,APARCABICICLETAS,51,EL VISO,5,CHAMARTIN,OPERATIVO,442400.31,4476743.07,ETRS89,40.43934115,-3.67915794,CALLE,PRINCIPE DE VERGARA,109,28002,DESCONOCIDO,11021876,DESCONOCIDO,DESCONOCIDO,MU21,MU-51
9264012,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/9264012,APARCABICICLETAS,51,EL VISO,5,CHAMARTIN,OPERATIVO,442310.4,4476897.73,ETRS89,40.44072817,-3.68023204,GLORIETA,LOPEZ DE HOYOS,5,28002,DESCONOCIDO,11021874,DESCONOCIDO,DESCONOCIDO,MU21,MU-51
9264013,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/9264013,APARCABICICLETAS,51,EL VISO,5,CHAMARTIN,OPERATIVO,442308.81,4476900.18,ETRS89,40.44075013,-3.68025101,GLORIETA,LOPEZ DE HOYOS,5,28002,DESCONOCIDO,11021874,DESCONOCIDO,DESCONOCIDO,MU21,MU-51
9264033,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/9264033,APARCABICICLETAS,51,EL VISO,5,CHAMARTIN,OPERATIVO,442393.85,4476676.3,ETRS89,40.43873921,-3.67922805,CALLE,PRINCIPE DE VERGARA,105,28006,DESCONOCIDO,31048971,DESCONOCIDO,DESCONOCIDO,MU21,MU-51
9264036,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/9264036,APARCABICICLETAS,52,PROSPERIDAD,5,CHAMARTIN,OPERATIVO,442480.48,4476591.49,ETRS89,40.43798119,-3.678199,CALLE,FRANCISCO SILVELA,91,28002,DESCONOCIDO,11021903,DESCONOCIDO,DESCONOCIDO,MU21,MU-51
9264050,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/9264050,APARCABICICLETAS,52,PROSPERIDAD,5,CHAMARTIN,OPERATIVO,442473.42,4476644.71,ETRS89,40.43846014,-3.67828705,CALLE,FRANCISCO SILVELA,94,28002,DESCONOCIDO,11021899,DESCONOCIDO,DESCONOCIDO,MU21,MU-51
9264051,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/9264051,APARCABICICLETAS,214,TIMON,21,BARAJAS,OPERATIVO,450382.61,4480299.85,ETRS89,40.47189743,-3.58532166,CALLE,ALAS,2,28042,DESCONOCIDO,11141161,2023-06-08T00:00:00Z,DESCONOCIDO,MU21,MU-51
9264063,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/9264063,APARCABICICLETAS,51,EL VISO,5,CHAMARTIN,OPERATIVO,442267.64,4477137.61,ETRS89,40.44288615,-3.680758,CALLE,GABRIEL LOBO,11,28002,DESCONOCIDO,11021754,DESCONOCIDO,DESCONOCIDO,MU21,MU-51
9264068,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/9264068,APARCABICICLETAS,214,TIMON,21,BARAJAS,OPERATIVO,450383.27,4480296.81,ETRS89,40.47187009,-3.58531364,CALLE,ALAS,2,28042,DESCONOCIDO,11141161,2023-06-08T00:00:00Z,DESCONOCIDO,MU21,MU-51
9264085,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/9264085,APARCABICICLETAS,166,VALDEFUENTES,16,HORTALEZA,OPERATIVO,448325.12,4482049.23,ETRS89,40.48753134,-3.60973455,CALLE,MARIA REICHE,48,28055,DESCONOCIDO,31039294,2023-06-08T00:00:00Z,DESCONOCIDO,MU21,MU-51
9264104,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/9264104,APARCABICICLETAS,166,VALDEFUENTES,16,HORTALEZA,OPERATIVO,445151.74,4482672.99,ETRS89,40.49294686,-3.64723044,AVENIDA,NICETO ALCALA ZAMORA,10,28050,DESCONOCIDO,31027985,2023-06-08T00:00:00Z,DESCONOCIDO,MU21,ACB
9264109,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/9264109,APARCABICICLETAS,166,VALDEFUENTES,16,HORTALEZA,OPERATIVO,445151.22,4482673.52,ETRS89,40.4929516,-3.64723662,AVENIDA,NICETO ALCALA ZAMORA,10,28050,DESCONOCIDO,31027985,2023-06-08T00:00:00Z,DESCONOCIDO,MU21,ACB
9264430,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/9264430,APARCABICICLETAS,13,CORTES,1,CENTRO,OPERATIVO,440753.64,4474270.25,ETRS89,40.41694915,-3.69834202,CALLE,CEDACEROS,11,28014,28014,11004039,DESCONOCIDO,DESCONOCIDO,MU21,MU-51
9264481,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/9264481,APARCABICICLETAS,14,JUSTICIA,1,CENTRO,OPERATIVO,441016.79,4474513.39,ETRS89,40.41915817,-3.69526302,PLAZA,PUERTA DEL SOL,s/n,28014,DESCONOCIDO,11004179,DESCONOCIDO,DESCONOCIDO,MU21,MU-51
9264533,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/9264533,APARCABICICLETAS,21,IMPERIAL,2,ARGANZUELA,OPERATIVO,438746.86,4473114.04,ETRS89,40.40638822,-3.72188305,PARQUE,MADRID RIO,350 IN,28005,DESCONOCIDO,31049413,DESCONOCIDO,DESCONOCIDO,MU21,MU-51
9264532,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/9264532,APARCABICICLETAS,21,IMPERIAL,2,ARGANZUELA,OPERATIVO,438746.81,4473117.14,ETRS89,40.40641614,-3.72188394,PARQUE,MADRID RIO,350 IN,28005,DESCONOCIDO,31049413,DESCONOCIDO,DESCONOCIDO,MU21,MU-51
9264540,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/9264540,APARCABICICLETAS,46,CASTELLANA,4,SALAMANCA,OPERATIVO,442295.76,4475733.38,ETRS89,40.43023812,-3.68029893,PLAZA,MARQUES DE SALAMANCA,5,28006,DESCONOCIDO,11019528,DESCONOCIDO,DESCONOCIDO,MU21,MU-51
9264542,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/9264542,APARCABICICLETAS,46,CASTELLANA,4,SALAMANCA,OPERATIVO,442294.66,4475733.84,ETRS89,40.43024219,-3.68031194,PLAZA,MARQUES DE SALAMANCA,5,28006,DESCONOCIDO,11019528,DESCONOCIDO,DESCONOCIDO,MU21,MU-51
9223875,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/9223875,APARCABICICLETAS,54,HISPANOAMERICA,5,CHAMARTIN,OPERATIVO,441523.45,4478879.09,ETRS89,40.45852218,-3.68969298,PASEO,CASTELLANA,162,28046,DESCONOCIDO,11025623,DESCONOCIDO,DESCONOCIDO,MU21,MU-51
9223876,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/9223876,APARCABICICLETAS,54,HISPANOAMERICA,5,CHAMARTIN,OPERATIVO,441524.64,4478879.86,ETRS89,40.4585292,-3.68967902,PASEO,CASTELLANA,162,28046,DESCONOCIDO,11025623,DESCONOCIDO,DESCONOCIDO,MU21,MU-51
9223877,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/9223877,APARCABICICLETAS,54,HISPANOAMERICA,5,CHAMARTIN,OPERATIVO,441518.6,4478876.91,ETRS89,40.4585022,-3.68974998,PASEO,CASTELLANA,162,28046,DESCONOCIDO,11025623,DESCONOCIDO,DESCONOCIDO,MU21,MU-51
9223884,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/9223884,APARCABICICLETAS,54,HISPANOAMERICA,5,CHAMARTIN,OPERATIVO,441516.22,4478875.93,ETRS89,40.4584932,-3.68977795,PASEO,CASTELLANA,162,28046,DESCONOCIDO,11025623,DESCONOCIDO,DESCONOCIDO,MU21,MU-51
9223885,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/9223885,APARCABICICLETAS,54,HISPANOAMERICA,5,CHAMARTIN,OPERATIVO,441520.47,4478877.89,ETRS89,40.45851116,-3.68972801,PASEO,CASTELLANA,162,28046,DESCONOCIDO,11025623,DESCONOCIDO,DESCONOCIDO,MU21,MU-51
9220366,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/9220366,APARCABICICLETAS,63,CASTILLEJOS,6,TETUAN,OPERATIVO,441462.54,4478843.49,ETRS89,40.45819719,-3.69040804,PASEO,CASTELLANA,123,28046,DESCONOCIDO,11030641,2023-01-30T00:00:00Z,DESCONOCIDO,MU21,MU-51
9220369,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/9220369,APARCABICICLETAS,63,CASTILLEJOS,6,TETUAN,OPERATIVO,441462.42,4478838.6,ETRS89,40.45815313,-3.690409,PASEO,CASTELLANA,123,28046,DESCONOCIDO,11030641,2023-01-30T00:00:00Z,DESCONOCIDO,MU21,MU-51
9220371,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/9220371,APARCABICICLETAS,63,CASTILLEJOS,6,TETUAN,OPERATIVO,441461.69,4478831.51,ETRS89,40.45808921,-3.69041696,PASEO,CASTELLANA,123,28046,DESCONOCIDO,11030641,2023-01-30T00:00:00Z,DESCONOCIDO,MU21,MU-51
9220376,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/9220376,APARCABICICLETAS,63,CASTILLEJOS,6,TETUAN,OPERATIVO,441462.9,4478845.37,ETRS89,40.45821415,-3.69040397,PASEO,CASTELLANA,125,28046,DESCONOCIDO,11030642,2023-01-30T00:00:00Z,DESCONOCIDO,MU21,MU-51
9221396,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/9221396,APARCABICICLETAS,31,PACIFICO,3,RETIRO,OPERATIVO,442329.85,4472821.1,ETRS89,40.40400516,-3.67963301,CALLE,NARCISO SERRA,1,28007,DESCONOCIDO,11010763,2023-04-24T00:00:00Z,DESCONOCIDO,MU21,MU-51
9221399,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/9221399,APARCABICICLETAS,31,PACIFICO,3,RETIRO,OPERATIVO,442329.33,4472819.77,ETRS89,40.40399315,-3.67963902,CALLE,NARCISO SERRA,1,28007,DESCONOCIDO,11010763,2023-04-24T00:00:00Z,DESCONOCIDO,MU21,MU-51
9221629,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/9221629,APARCABICICLETAS,51,EL VISO,5,CHAMARTIN,OPERATIVO,441390.4,4477122.78,ETRS89,40.44269119,-3.69110001,PASEO,CASTELLANA,86,28046,DESCONOCIDO,11020592,2023-04-28T00:00:00Z,DESCONOCIDO,MU21,MU-51
9221773,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/9221773,APARCABICICLETAS,116,BUENAVISTA,11,CARABANCHEL,OPERATIVO,435845.87,4468622.63,ETRS89,40.36570924,-3.75561687,CALLE,LONJA DE LA SEDA,4,28054,DESCONOCIDO,31037138,2023-04-28T00:00:00Z,DESCONOCIDO,MU21,MU-51
9221776,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/9221776,APARCABICICLETAS,116,BUENAVISTA,11,CARABANCHEL,OPERATIVO,435849.84,4468622.63,ETRS89,40.36570954,-3.75557012,CALLE,LONJA DE LA SEDA,4,28054,DESCONOCIDO,31037138,2023-04-28T00:00:00Z,DESCONOCIDO,MU21,MU-51
9221783,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/9221783,APARCABICICLETAS,114,VISTA ALEGRE,11,CARABANCHEL,OPERATIVO,436134.84,4470033.73,ETRS89,40.37844324,-3.75235498,CALLE,PARQUE EUGENIA DE MONTIJO,28 A,28047,DESCONOCIDO,31009135,2023-04-28T00:00:00Z,DESCONOCIDO,MU21,MU-51
9221784,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/9221784,APARCABICICLETAS,114,VISTA ALEGRE,11,CARABANCHEL,OPERATIVO,436134.45,4470034.39,ETRS89,40.37844915,-3.75235964,CALLE,PARQUE EUGENIA DE MONTIJO,28 A,28047,DESCONOCIDO,31009135,2023-04-28T00:00:00Z,DESCONOCIDO,MU21,MU-51
9221786,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/9221786,APARCABICICLETAS,114,VISTA ALEGRE,11,CARABANCHEL,OPERATIVO,436132.59,4470036.51,ETRS89,40.37846811,-3.75238176,CALLE,PARQUE EUGENIA DE MONTIJO,28 A,28047,DESCONOCIDO,31009135,2023-04-28T00:00:00Z,DESCONOCIDO,MU21,MU-51
9223863,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/9223863,APARCABICICLETAS,54,HISPANOAMERICA,5,CHAMARTIN,OPERATIVO,441532.98,4478883.34,ETRS89,40.45856113,-3.68958098,PASEO,CASTELLANA,162,28046,DESCONOCIDO,11025623,DESCONOCIDO,DESCONOCIDO,MU21,MU-51
9223865,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/9223865,APARCABICICLETAS,54,HISPANOAMERICA,5,CHAMARTIN,OPERATIVO,441529.41,4478881.93,ETRS89,40.45854818,-3.68962295,PASEO,CASTELLANA,162,28046,DESCONOCIDO,11025623,DESCONOCIDO,DESCONOCIDO,MU21,MU-51
9223880,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/9223880,APARCABICICLETAS,54,HISPANOAMERICA,5,CHAMARTIN,OPERATIVO,441521.49,4478878.11,ETRS89,40.45851321,-3.689716,PASEO,CASTELLANA,162,28046,DESCONOCIDO,11025623,DESCONOCIDO,DESCONOCIDO,MU21,MU-51
9223883,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/9223883,APARCABICICLETAS,54,HISPANOAMERICA,5,CHAMARTIN,OPERATIVO,441522.43,4478878.99,ETRS89,40.4585212,-3.689705,PASEO,CASTELLANA,162,28046,DESCONOCIDO,11025623,DESCONOCIDO,DESCONOCIDO,MU21,MU-51
9226743,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/9226743,APARCABICICLETAS,72,ARAPILES,7,CHAMBERI,OPERATIVO,440124.2,4476141.17,ETRS89,40.4337582,-3.70593695,CALLE,FERNANDO EL CATOLICO,2,28015,DESCONOCIDO,20013482,2023-05-17T00:00:00Z,DESCONOCIDO,MU21,MU-51
9226745,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/9226745,APARCABICICLETAS,72,ARAPILES,7,CHAMBERI,OPERATIVO,440125.3,4476141.05,ETRS89,40.4337572,-3.70592397,CALLE,FERNANDO EL CATOLICO,2,28015,DESCONOCIDO,20013482,2023-05-17T00:00:00Z,DESCONOCIDO,MU21,MU-51
8620478,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/8620478,APARCABICICLETAS,104,ALUCHE,10,LATINA,OPERATIVO,434992.68,4471429.53,ETRS89,40.39092884,-3.76595133,CALLE,TEMBLEQUE,150,28024,DESCONOCIDO,31054346,2023-06-05T00:00:00Z,DESCONOCIDO,MU21,MU-51
8620482,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/8620482,APARCABICICLETAS,104,ALUCHE,10,LATINA,OPERATIVO,434993.91,4471430.04,ETRS89,40.39093353,-3.76593689,CALLE,TEMBLEQUE,150,28024,DESCONOCIDO,31054346,2023-06-05T00:00:00Z,DESCONOCIDO,MU21,MU-51
8620488,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/8620488,APARCABICICLETAS,86,VALVERDE,8,FUENCARRAL - EL PARDO,OPERATIVO,441258.42,4483681.21,ETRS89,40.50176287,-3.6932635,CALLE,ROCINANTE,15,28034,DESCONOCIDO,20076943,2021-10-15T00:00:00Z,DESCONOCIDO,MU21,MU-51
8620489,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/8620489,APARCABICICLETAS,86,VALVERDE,8,FUENCARRAL - EL PARDO,OPERATIVO,441258.43,4483681.55,ETRS89,40.50176593,-3.69326341,CALLE,ROCINANTE,15,28034,DESCONOCIDO,20076943,2021-10-15T00:00:00Z,DESCONOCIDO,MU21,MU-51
8620490,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/8620490,APARCABICICLETAS,86,VALVERDE,8,FUENCARRAL - EL PARDO,OPERATIVO,441258.47,4483681.74,ETRS89,40.50176764,-3.69326296,CALLE,ROCINANTE,15,28034,DESCONOCIDO,20076943,2021-10-15T00:00:00Z,DESCONOCIDO,MU21,MU-51
9256530,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/9256530,APARCABICICLETAS,152,PUEBLO NUEVO,15,CIUDAD LINEAL,OPERATIVO,446403.827,4474760.771,ETRS89,40.42175112,-3.63178816,CALLE,VILLAESCUSA,17,28017,DESCONOCIDO,20173580,2023-05-26T00:00:00Z,DESCONOCIDO,MU21,MU-51
9262640,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/9262640,APARCABICICLETAS,151,VENTAS,15,CIUDAD LINEAL,OPERATIVO,444398.97,4475917.38,ETRS89,40.43203894,-3.65552099,CALLE,ALCALA,248,28027,DESCONOCIDO,11104476,2023-06-05T00:00:00Z,DESCONOCIDO,MU21,MU-51
9262641,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/9262641,APARCABICICLETAS,151,VENTAS,15,CIUDAD LINEAL,OPERATIVO,444400.95,4475917.91,ETRS89,40.43204384,-3.65549769,CALLE,ALCALA,248,28027,DESCONOCIDO,11104476,2023-06-05T00:00:00Z,DESCONOCIDO,MU21,MU-51
9262642,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/9262642,APARCABICICLETAS,151,VENTAS,15,CIUDAD LINEAL,OPERATIVO,444402.14,4475917.12,ETRS89,40.43203681,-3.6554836,CALLE,ALCALA,248,28027,DESCONOCIDO,11104476,2023-06-05T00:00:00Z,DESCONOCIDO,MU21,MU-51
9262644,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/9262644,APARCABICICLETAS,151,VENTAS,15,CIUDAD LINEAL,OPERATIVO,444404.65,4475918.17,ETRS89,40.43204643,-3.6554541,CALLE,ALCALA,248,28027,DESCONOCIDO,11104476,2023-06-05T00:00:00Z,DESCONOCIDO,MU21,MU-51
9262647,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/9262647,APARCABICICLETAS,151,VENTAS,15,CIUDAD LINEAL,OPERATIVO,444499.77,4475933.79,ETRS89,40.4321935,-3.65433409,CALLE,ALCALA,260,28027,DESCONOCIDO,20038504,2023-06-05T00:00:00Z,DESCONOCIDO,MU21,MU-51
9262650,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/9262650,APARCABICICLETAS,151,VENTAS,15,CIUDAD LINEAL,OPERATIVO,444502.15,4475934.71,ETRS89,40.43220194,-3.65430611,CALLE,ALCALA,260,28027,DESCONOCIDO,20038504,2023-06-05T00:00:00Z,DESCONOCIDO,MU21,MU-51
9262656,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/9262656,APARCABICICLETAS,153,QUINTANA,15,CIUDAD LINEAL,OPERATIVO,444664.87,4475978.1,ETRS89,40.43260367,-3.65239158,CALLE,ALCALA,309,28027,DESCONOCIDO,11109527,2023-06-05T00:00:00Z,DESCONOCIDO,MU21,MU-51
9262663,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/9262663,APARCABICICLETAS,121,ORCASITAS,12,USERA,OPERATIVO,439138,4469467.94,ETRS89,40.37357106,-3.71692532,AVENIDA,POBLADOS,128,28041,DESCONOCIDO,31007176,2023-06-05T00:00:00Z,DESCONOCIDO,MU21,ACB
9262670,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/9262670,APARCABICICLETAS,151,VENTAS,15,CIUDAD LINEAL,OPERATIVO,444802.79,4475986.5,ETRS89,40.4326885,-3.65076636,CALLE,ALCALA,292,28027,DESCONOCIDO,11104918,2023-06-05T00:00:00Z,DESCONOCIDO,MU21,MU-51
9262684,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/9262684,APARCABICICLETAS,121,ORCASITAS,12,USERA,OPERATIVO,440154.53,4468645.25,ETRS89,40.36623343,-3.70487473,CALLE,SIMCA,18,28041,DESCONOCIDO,31041548,2023-06-02T00:00:00Z,DESCONOCIDO,MU21,MU-51
9262695,https://smartcity.linkeddata.es/Group10/resource/Aparcamiento/9262695,APARCABICICLETAS,174,LOS ROSALES,17,VILLAVERDE,OPERATIVO,442086.1,4468020.17,ETRS89,40.36073875,-3.68206901,AVENIDA,LOS ROSALES,42,28021,DESCONOCIDO,20084834,2023-06-05T00:00:00Z,DESCONOCIDO,MU21,MU-51
